average_loss
129.337199
137.151305
118.839459
121.114746
105.885012
106.543436
109.238847
119.861960
105.359828
103.140039
104.387073
95.346174
98.531010
107.673795
86.329328
91.618967
89.300030
92.932396
89.187772
87.619270
94.859437
85.297986
88.294356
89.603437
79.140624
83.352132
83.693282
89.841076
80.883103
80.545732
79.534168
72.731727
75.806376
81.455894
76.026199
73.623523
73.563606
70.104792
72.925907
69.360592
71.566003
70.329752
65.255011
65.041335
69.735440
68.330593
68.780281
72.766422
66.443203
65.082458
62.845177
67.143523
67.050406
62.522349
65.311968
60.270487
56.042527
65.236284
62.242471
61.502186
58.896451
63.166886
59.831272
59.148378
59.096726
61.113209
57.474418
61.905017
63.052340
61.872821
55.892132
54.804078
55.612158
60.185923
58.357103
50.064955
52.631540
56.669465
56.515003
60.092548
56.572753
59.216679
56.205431
49.017324
52.360026
57.964945
52.760640
52.599142
54.290622
54.857070
55.477792
53.384039
59.029419
60.915806
50.767318
56.439685
51.906997
50.885202
51.622286
57.891559
53.489610
57.008445
49.393421
52.978865
53.274246
54.003503
55.561141
54.153116
55.759504
49.788449
52.179751
50.328513
47.976319
49.668855
50.926277
55.259954
52.571806
50.827616
56.388781
54.259969
50.285409
47.202350
52.505455
50.193054
51.187398
51.961727
48.248974
50.463354
51.029216
54.014328
50.557841
47.319020
47.860672
46.620160
48.033853
49.580536
47.779329
45.086482
48.203145
47.423603
46.788173
48.169674
49.055678
44.990420
46.266167
49.809473
47.460704
48.785526
47.536053
46.326502
45.639781
45.485635
45.970465
46.248661
44.557020
46.951544
48.406670
41.402655
49.207140
46.975006
46.842715
49.267754
43.832182
43.841294
43.858908
44.826374
46.757317
47.054041
43.781388
44.974095
48.414492
46.857643
44.636339
43.559243
44.580924
44.620594
44.089194
41.167026
44.246924
42.855708
42.876442
42.643576
47.779120
41.912904
44.315250
43.990160
38.275829
41.783656
39.081040
44.151387
41.577747
45.218394
42.891728
39.615614
39.836435
43.589195
43.262971
44.396548
40.777261
45.249685
41.138806
42.378947
37.122066
39.615779
40.095156
38.499970
42.392002
43.618151
42.306092
39.683857
43.197454
39.158272
39.698770
37.087264
40.273543
40.504759
42.313093
39.842633
40.151801
38.596609
41.046264
38.300652
38.904641
40.810122
39.703416
43.072602
39.102639
39.867286
41.826537
38.114543
42.110654
42.445877
37.597195
40.607709
38.058306
39.504719
40.859006
38.894877
42.637444
38.468409
40.413307
38.275840
35.208902
40.406791
43.848740
40.817736
40.382549
37.748726
37.959894
40.247272
42.653771
38.937779
39.992980
36.657502
35.279367
37.837441
40.350008
37.412955
40.649990
41.213508
38.407054
40.689081
40.338088
40.100267
37.496423
37.480092
37.357060
39.034573
36.075244
37.868264
40.495393
36.146562
39.897105
36.750431
38.494534
38.588912
41.723332
40.498821
37.494969
37.664246
38.138128
37.190591
39.134424
37.976054
37.285366
36.817544
39.000699
38.991846
36.961831
37.489421
38.247610
39.467242
38.337715
36.522430
36.905263
33.824553
40.096274
38.145101
37.845311
34.037640
35.989636
36.747439
37.786097
35.033421
41.073020
39.265809
37.951679
36.224850
41.388408
37.591589
33.466154
38.039882
34.224086
39.613976
34.991257
36.215986
33.773721
33.947463
39.569505
37.356857
35.675505
37.511833
39.107426
35.960802
35.329357
38.860375
36.322824
36.730564
35.508817
38.099522
34.802572
33.095627
37.170897
38.075571
37.491220
35.172047
37.795802
35.681140
39.010959
36.286006
37.726646
35.497712
35.055153
34.976274
33.122557
33.899608
39.190876
37.692855
39.719424
36.620758
35.471934
37.374386
38.296961
35.514144
34.835699
34.578011
33.104636
32.954350
34.837590
34.151770
37.221872
33.357509
35.511239
34.407849
34.532780
35.727645
36.065948
36.625954
36.615369
36.297243
34.878064
37.249178
34.449926
33.833044
34.080305
34.650320
33.034539
35.135957
33.922373
36.057098
36.275420
37.180145
32.483765
34.641349
33.258765
36.537395
32.419119
33.067224
35.083620
34.750000
35.221684
34.641371
32.019115
34.230067
33.809442
35.336502
34.782428
36.184014
33.231988
32.198862
36.473031
33.533450
32.737789
30.590311
32.196734
33.155555
32.783330
35.576023
36.618216
31.295309
31.796677
34.324090
34.397304
36.643754
35.589453
33.869422
32.859976
31.213820
34.526888
32.987497
32.324815
34.573961
32.666125
31.259694
33.803755
33.259051
34.576657
34.297365
32.109151
32.850638
31.873899
35.249848
30.950357
31.951900
35.270237
35.748506
31.310213
33.864156
32.920978
33.125435
33.782897
36.486569
33.302281
32.386285
35.233415
35.588533
36.258594
31.826562
34.055019
36.767234
32.947500
31.355382
35.035472
31.617562
36.119087
31.277621
33.559715
33.477688
32.297196
33.600117
34.488480
34.776844
34.460248
31.546095
33.511471
33.799191
32.471837
35.718056
31.024818
35.936260
35.028518
31.190635
31.657672
31.786695
32.397212
32.289051
31.244542
30.803452
33.963011
31.140080
34.471230
29.546800
33.835897
34.130071
33.154392
33.721370
33.452900
35.292708
32.423396
33.427419
32.909198
33.198129
32.010694
32.084986
32.377430
31.759935
32.873962
33.738870
33.602009
33.249234
33.082529
35.494380
33.926506
30.727320
32.159952
32.778335
30.446749
35.836943
32.174814
33.295953
36.266767
33.174365
32.865398
31.142736
32.745235
33.843637
31.763614
32.380720
33.075355
31.853817
29.899476
33.298503
35.768900
32.896458
35.359472
31.341115
32.325145
32.389702
31.217489
31.366997
33.633269
35.056946
33.725792
30.362222
32.648334
33.133724
30.464352
32.293192
31.448519
32.540982
31.804951
33.001344
30.874995
32.926494
31.146446
35.702339
34.467152
31.080587
31.186661
32.705827
34.182004
34.623601
31.604748
30.959270
31.961083
34.701502
28.835841
30.036593
30.853517
30.549669
30.411275
32.616803
31.496115
30.301793
32.912409
35.118835
32.033235
29.939279
30.623188
33.392693
30.619454
31.514295
32.390110
32.472905
32.373473
31.444809
30.777216
32.917367
32.229744
31.794011
31.373662
32.570943
33.543751
33.083284
32.868318
30.082496
30.528666
31.275594
31.636689
32.485910
29.867597
31.589892
30.980800
29.832519
31.101243
33.104837
33.179386
33.153481
31.130913
27.701585
33.647735
33.574094
29.950937
32.296681
32.207240
32.461722
30.115585
31.723329
30.234466
32.486650
32.379669
30.273251
29.458735
30.749913
32.934101
33.295930
31.480762
30.418699
31.196369
32.126809
30.937088
33.010155
32.228980
31.170503
30.750195
29.502332
31.973365
30.409631
31.753619
31.496624
33.046075
29.940727
31.750029
29.204904
30.354513
32.469291
31.023469
28.637328
35.170152
33.268959
31.277193
29.239059
33.210728
31.781888
31.200160
33.532458
29.785662
30.445064
28.952946
32.855740
34.448725
30.605582
30.721089
32.683222
32.109261
33.046597
29.992241
30.946839
30.068829
32.246866
29.935484
31.885460
32.377057
29.305800
31.447251
30.311127
29.750910
30.818933
31.351792
29.785205
30.413206
30.532903
29.973479
30.411039
30.792063
31.080843
29.010766
32.898756
30.847298
30.480300
35.069424
28.683630
31.510414
32.579685
28.101211
32.420823
32.605920
33.041921
32.029879
31.296142
33.707295
28.905557
32.481463
30.098919
33.337414
32.812333
31.406262
30.847785
30.179045
32.717045
31.257849
31.571874
29.883353
31.887231
32.628196
28.548876
31.958124
33.381852
30.035346
32.642966
32.584341
30.775412
31.337890
31.373187
29.748029
33.346750
30.288670
29.865321
31.589477
29.249161
29.534387
30.919223
29.421723
31.274835
30.137904
30.928396
27.896179
29.551194
31.307968
32.221419
31.092226
30.238901
29.469220
30.237437
30.862612
30.819216
31.322119
33.110199
30.907491
30.117901
30.601439
31.568904
28.750202
30.221835
29.985597
29.696270
31.801795
29.090788
30.029958
30.226465
30.618260
29.353939
33.368936
28.635307
31.357386
31.931718
30.815973
29.831227
29.833102
30.213370
30.842823
30.009567
29.391050
30.137722
29.406925
32.080614
27.304930
30.984790
30.066248
30.088508
29.702094
29.449038
31.882930
29.924862
30.701369
29.247625
30.409455
32.102392
30.872062
32.510879
30.180730
31.767402
32.011272
30.278896
29.619890
33.305669
30.506526
32.004677
31.869009
28.779863
30.042935
31.614878
29.048028
29.424979
30.494359
29.351795
32.894856
29.696323
30.150080
29.452484
29.369820
31.905507
29.670155
30.979111
29.987105
28.279958
28.368007
28.945724
29.301143
30.177884
31.340892
27.631285
28.494722
28.535710
30.495436
27.831967
30.187538
30.963327
27.862960
32.268944
29.688755
29.467137
31.539102
31.689815
29.829482
30.328898
30.562401
30.488968
31.355541
29.551207
29.604472
30.663615
32.286573
29.963130
29.666291
30.357877
31.922601
27.562829
30.379542
30.644279
30.078700
31.695281
29.007739
30.316806
28.574070
29.405829
29.210576
32.312449
29.803194
30.178058
31.400154
29.306708
30.733024
28.226780
30.779092
29.504950
31.011281
30.474682
29.561020
32.732520
28.264497
29.852330
27.855966
28.757979
32.707975
30.089483
34.593486
32.421163
30.687071
29.785379
32.209792
26.954913
29.423309
28.968189
32.099818
27.274198
30.044762
30.308564
29.431023
30.613086
