average_loss
160.647181
137.080653
144.810225
131.099597
127.827610
116.828431
119.479660
116.166189
119.765664
116.701798
113.062374
109.348019
122.162993
106.722105
111.557468
108.735407
102.326139
105.017889
110.095895
104.024554
102.792014
100.251674
97.180714
97.983242
96.245865
101.884318
94.021984
99.882957
86.076928
92.538732
91.114027
94.469323
88.689708
84.335693
89.530872
85.525580
87.626131
84.917881
74.088201
87.684004
87.477767
85.015127
86.948459
79.072516
84.596071
80.430957
77.374671
77.604069
79.638368
74.180964
73.539529
75.512622
75.363933
69.577386
77.583761
72.517805
78.328756
72.089065
71.671647
70.449810
70.568862
63.817674
64.712149
65.304187
65.163650
60.499302
62.199716
70.241400
62.289416
61.049308
64.301883
62.444013
61.318813
60.467983
67.257494
63.863031
57.668990
52.188807
57.067388
63.698470
55.237118
58.049727
55.545624
58.855298
58.315321
61.011679
61.027673
54.973960
51.620146
57.031918
58.806999
59.659225
55.757385
58.908001
55.222986
53.206191
57.284976
55.758446
56.584460
55.405510
53.696346
54.471629
57.558829
57.288354
50.722150
54.872718
57.960730
49.973587
54.568423
53.498735
54.642455
55.441569
54.196571
54.818708
49.603900
50.925920
53.338989
50.581195
55.829389
52.461475
57.080575
50.494537
53.447038
49.584894
51.646214
55.059911
50.285717
46.218249
51.747957
50.494845
50.526241
51.206098
51.174449
52.627860
56.695953
53.066291
53.869370
52.997597
48.821878
51.197400
55.992395
49.810019
50.901699
50.960553
51.516300
52.304352
48.329783
50.598498
49.498552
54.201803
54.799579
49.627673
47.559693
52.381320
48.492604
50.304063
49.897145
48.137768
50.432542
49.557787
52.991568
52.171843
46.603259
48.174542
51.021713
49.486380
46.382531
47.072715
46.404684
53.023566
50.163857
49.533810
53.177947
53.842414
48.590888
49.643856
45.897702
49.143879
51.588131
53.475345
45.734121
49.266599
48.771458
52.813744
45.190057
48.667157
44.908387
45.611460
47.338305
46.477309
49.219697
48.184766
51.390538
48.220767
46.898560
43.319383
47.336981
46.200865
47.989859
45.299816
50.355503
45.832495
46.308372
47.405841
43.262508
49.468204
46.835862
48.042464
48.127459
46.183874
47.776841
41.904635
45.787520
49.218767
45.795348
44.510511
43.289599
47.785235
44.091004
43.357152
46.735278
44.003416
44.881615
47.632241
46.596653
44.308124
46.901759
45.243640
50.616677
48.213442
42.131451
45.392583
43.132837
45.149385
41.122111
47.560769
43.153668
45.968435
47.273105
43.336509
44.967955
41.397244
44.578626
43.160055
46.589774
42.632999
40.862597
40.859985
44.282982
44.332048
44.720538
43.166449
41.322556
39.487323
45.494927
43.320836
42.646470
41.664504
44.970493
44.097185
44.292702
44.087604
42.888497
40.511516
42.036666
42.526030
43.328304
42.029807
43.150633
43.898845
43.652603
42.329482
42.315460
39.673387
43.464459
42.614789
44.098180
40.796221
41.976770
43.060490
45.178921
39.904156
42.695461
40.323495
43.107241
43.401375
42.749122
40.717252
44.702553
40.735856
37.931216
43.374869
42.046442
40.297841
39.606266
40.727260
42.630032
42.838359
43.547475
39.460977
41.765837
40.851534
41.830531
40.749015
43.218246
37.460344
44.278592
43.204271
41.529724
37.182074
39.596050
41.102523
41.577449
43.718813
39.552771
41.963639
41.088495
38.876225
40.572388
39.820246
41.993722
43.016065
39.792172
40.204310
38.651321
39.022979
39.147685
44.264305
41.752138
43.436703
40.281385
39.939832
38.400764
41.021492
39.671332
40.203102
40.434819
38.703101
40.127385
40.797849
40.042740
38.148578
41.743299
39.626063
42.183155
40.478769
38.816326
38.464395
38.556260
39.511706
40.970238
42.027118
41.895118
38.209478
38.575521
38.161645
37.051485
38.583584
42.553557
37.952744
41.175514
37.741217
41.028173
38.132855
36.528137
40.982422
41.892175
40.216066
37.527766
39.885121
37.434686
38.138699
38.059360
37.735109
37.204648
36.596713
40.180367
38.684383
38.731451
38.333666
39.288141
36.195466
37.019755
40.145387
39.633090
44.047647
37.124327
37.776553
37.045845
40.005835
35.543270
39.575207
35.068328
39.579113
40.705348
37.283759
38.223933
35.795800
38.231305
38.247351
38.368313
39.552380
39.693612
37.608965
38.872649
36.633462
39.856808
36.253172
40.134550
38.339171
36.445992
39.469871
38.281581
36.560101
36.317608
33.530453
42.197990
34.546896
38.815647
38.634902
35.586412
37.000011
40.336301
38.933155
35.599759
35.362802
40.216370
36.977029
39.401404
39.334529
37.563190
36.310514
36.995624
39.440974
35.632020
35.567928
35.758839
37.242603
37.164072
36.912060
38.717333
37.952898
39.726088
38.169717
36.117937
36.936874
37.412265
35.037214
32.877553
37.237155
36.720813
36.201478
36.998029
35.194281
37.427923
35.855819
36.301954
36.103861
34.951690
39.064398
35.144078
36.421155
36.870740
36.944140
34.576964
36.238898
32.888022
36.167893
36.115359
37.536746
35.677504
37.057382
36.134133
34.359193
33.386242
37.860588
35.476123
39.457494
34.358677
37.019739
36.322476
34.719566
37.579434
36.824474
33.780035
36.685455
37.275035
37.018889
33.278964
34.533127
36.330653
35.867425
33.927247
36.713383
33.263212
36.548031
39.274342
36.774628
32.598425
36.922272
35.177298
37.370276
32.951476
33.575596
35.507645
36.518000
36.265671
32.942601
35.686050
36.234495
33.504992
37.339797
36.178755
34.724906
